Project,Version,Package Name,Type Name,Method Name,Smell,checker,File Path,SmellID,begin,end,disappear,gap
pig,0.8.0,org.apache.pig.newplan.logical.rules,SplitFilterTransformer,transform,Feature Envy,"checkstyle,experts",src/org/apache/pig/newplan/logical/rules/SplitFilter.java,src/org/apache/pig/newplan/logical/rules/SplitFilter.java.SplitFilterTransformer.transform.Feature Envy,0.8.0,0.17.0,0.17.0,31
pig,0.8.0,org.apache.pig.newplan.logical.rules,TypeCastInserter,check,Complex Method,"pmd,experts",src/org/apache/pig/newplan/logical/rules/TypeCastInserter.java,src/org/apache/pig/newplan/logical/rules/TypeCastInserter.java.TypeCastInserter.check.Complex Method,0.8.0,0.8.1,0.9.0-rc0,3
pig,0.8.0,org.apache.pig.newplan.logical.rules,TypeCastInserter,transform,Complex Method,"pmd,experts",src/org/apache/pig/newplan/logical/rules/TypeCastInserter.java,src/org/apache/pig/newplan/logical/rules/TypeCastInserter.java.TypeCastInserter.transform.Complex Method,0.8.0,0.15.0,0.16.0-rc0,27
pig,0.12.0-rc0,org.apache.pig.newplan.logical.rules,TypeCastInserterTransformer,atLeastOneCastNeeded,Feature Envy,"checkstyle,experts",src/org/apache/pig/newplan/logical/rules/TypeCastInserter.java,src/org/apache/pig/newplan/logical/rules/TypeCastInserter.java.TypeCastInserterTransformer.atLeastOneCastNeeded.Feature Envy,0.12.0-rc0,0.17.0,0.17.0,14
pig,0.9.0-rc0,org.apache.pig.newplan.logical.rules,TypeCastInserterTransformer,transform,Complex Method,"checkstyle,experts",src/org/apache/pig/newplan/logical/rules/TypeCastInserter.java,src/org/apache/pig/newplan/logical/rules/TypeCastInserter.java.TypeCastInserterTransformer.transform.Complex Method,0.9.0-rc0,0.15.0,0.16.0-rc0,24
pig,0.8.0,org.apache.pig.newplan.logical.rules,TypeCastInserterTransformer,transform,Feature Envy,"checkstyle,experts",src/org/apache/pig/newplan/logical/rules/TypeCastInserter.java,src/org/apache/pig/newplan/logical/rules/TypeCastInserter.java.TypeCastInserterTransformer.transform.Feature Envy,0.8.0,0.17.0,0.17.0,31
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,ColumnAliasConversionVisitor$1,visit,Complex Method,"checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/ColumnAliasConversionVisitor.java,src/org/apache/pig/newplan/logical/visitor/ColumnAliasConversionVisitor.java.ColumnAliasConversionVisitor$1.visit.Complex Method,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,ColumnAliasConversionVisitor$1,visit,Feature Envy,"checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/ColumnAliasConversionVisitor.java,src/org/apache/pig/newplan/logical/visitor/ColumnAliasConversionVisitor.java.ColumnAliasConversionVisitor$1.visit.Feature Envy,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,ColumnAliasConversionVisitor,getVisitor,Complex Method,"designitejava,pmd,experts",src/org/apache/pig/newplan/logical/visitor/ColumnAliasConversionVisitor.java,src/org/apache/pig/newplan/logical/visitor/ColumnAliasConversionVisitor.java.ColumnAliasConversionVisitor.getVisitor.Complex Method,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,ColumnAliasConversionVisitor,getVisitor,Feature Envy,"checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/ColumnAliasConversionVisitor.java,src/org/apache/pig/newplan/logical/visitor/ColumnAliasConversionVisitor.java.ColumnAliasConversionVisitor.getVisitor.Feature Envy,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,ColumnAliasConversionVisitor,getVisitor,Long Method,"Decor,experts",src/org/apache/pig/newplan/logical/visitor/ColumnAliasConversionVisitor.java,src/org/apache/pig/newplan/logical/visitor/ColumnAliasConversionVisitor.java.ColumnAliasConversionVisitor.getVisitor.Long Method,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,ColumnAliasConversionVisitor,visit,Complex Method,"designitejava,pmd,experts",src/org/apache/pig/newplan/logical/visitor/ColumnAliasConversionVisitor.java,src/org/apache/pig/newplan/logical/visitor/ColumnAliasConversionVisitor.java.ColumnAliasConversionVisitor.visit.Complex Method,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.13.0-rc0,org.apache.pig.newplan.logical.visitor,DanglingNestedNodeRemover,visit,Feature Envy,"checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/DanglingNestedNodeRemover.java,src/org/apache/pig/newplan/logical/visitor/DanglingNestedNodeRemover.java.DanglingNestedNodeRemover.visit.Feature Envy,0.13.0-rc0,0.17.0,0.17.0,10
pig,0.12.1-rc0,org.apache.pig.newplan.logical.visitor,DuplicateForEachColumnRewriteVisitor,findAllExpPlansToInsertIdentity,Complex Method,"designitejava,pmd,checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/DuplicateForEachColumnRewriteVisitor.java,src/org/apache/pig/newplan/logical/visitor/DuplicateForEachColumnRewriteVisitor.java.DuplicateForEachColumnRewriteVisitor.findAllExpPlansToInsertIdentity.Complex Method,0.12.1-rc0,0.17.0,0.17.0,12
pig,0.12.1-rc0,org.apache.pig.newplan.logical.visitor,DuplicateForEachColumnRewriteVisitor,findAllExpPlansToInsertIdentity,Feature Envy,"checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/DuplicateForEachColumnRewriteVisitor.java,src/org/apache/pig/newplan/logical/visitor/DuplicateForEachColumnRewriteVisitor.java.DuplicateForEachColumnRewriteVisitor.findAllExpPlansToInsertIdentity.Feature Envy,0.12.1-rc0,0.17.0,0.17.0,12
pig,0.12.1-rc0,org.apache.pig.newplan.logical.visitor,DuplicateForEachColumnRewriteVisitor,findAllExpPlansToInsertIdentity,Long Method,"Decor,experts",src/org/apache/pig/newplan/logical/visitor/DuplicateForEachColumnRewriteVisitor.java,src/org/apache/pig/newplan/logical/visitor/DuplicateForEachColumnRewriteVisitor.java.DuplicateForEachColumnRewriteVisitor.findAllExpPlansToInsertIdentity.Long Method,0.12.1-rc0,0.17.0,0.17.0,12
pig,0.17.0-rc0,org.apache.pig.newplan.logical.visitor,ForEachUserSchemaVisitor,addToExps,Feature Envy,"checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/ForEachUserSchemaVisitor.java,src/org/apache/pig/newplan/logical/visitor/ForEachUserSchemaVisitor.java.ForEachUserSchemaVisitor.addToExps.Feature Envy,0.17.0-rc0,0.17.0,0.17.0,2
pig,0.17.0-rc0,org.apache.pig.newplan.logical.visitor,ForEachUserSchemaVisitor,addToExps,Long Parameter List,"designitejava,checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/ForEachUserSchemaVisitor.java,src/org/apache/pig/newplan/logical/visitor/ForEachUserSchemaVisitor.java.ForEachUserSchemaVisitor.addToExps.Long Parameter List,0.17.0-rc0,0.17.0,0.17.0,2
pig,0.17.0-rc0,org.apache.pig.newplan.logical.visitor,ForEachUserSchemaVisitor,replaceNullByteArrayFieldSchema,Feature Envy,"checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/ForEachUserSchemaVisitor.java,src/org/apache/pig/newplan/logical/visitor/ForEachUserSchemaVisitor.java.ForEachUserSchemaVisitor.replaceNullByteArrayFieldSchema.Feature Envy,0.17.0-rc0,0.17.0,0.17.0,2
pig,0.17.0-rc0,org.apache.pig.newplan.logical.visitor,ForEachUserSchemaVisitor,replaceNullByteArraySchema,Feature Envy,"checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/ForEachUserSchemaVisitor.java,src/org/apache/pig/newplan/logical/visitor/ForEachUserSchemaVisitor.java.ForEachUserSchemaVisitor.replaceNullByteArraySchema.Feature Envy,0.17.0-rc0,0.17.0,0.17.0,2
pig,0.17.0-rc0,org.apache.pig.newplan.logical.visitor,ForEachUserSchemaVisitor,visit,Complex Method,"designitejava,pmd,checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/ForEachUserSchemaVisitor.java,src/org/apache/pig/newplan/logical/visitor/ForEachUserSchemaVisitor.java.ForEachUserSchemaVisitor.visit.Complex Method,0.17.0-rc0,0.17.0,0.17.0,2
pig,0.17.0-rc0,org.apache.pig.newplan.logical.visitor,ForEachUserSchemaVisitor,visit,Feature Envy,"checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/ForEachUserSchemaVisitor.java,src/org/apache/pig/newplan/logical/visitor/ForEachUserSchemaVisitor.java.ForEachUserSchemaVisitor.visit.Feature Envy,0.17.0-rc0,0.17.0,0.17.0,2
pig,0.13.0-rc0,org.apache.pig.newplan.logical.visitor,ImplicitSplitInsertVisitor,execute,Long Method,"Decor,experts",src/org/apache/pig/newplan/logical/visitor/ImplicitSplitInsertVisitor.java,src/org/apache/pig/newplan/logical/visitor/ImplicitSplitInsertVisitor.java.ImplicitSplitInsertVisitor.execute.Long Method,0.13.0-rc0,0.17.0,0.17.0,10
pig,0.13.0-rc0,org.apache.pig.newplan.logical.visitor,InputOutputFileValidatorVisitor,visit,Complex Method,"designitejava,pmd,checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/InputOutputFileValidatorVisitor.java,src/org/apache/pig/newplan/logical/visitor/InputOutputFileValidatorVisitor.java.InputOutputFileValidatorVisitor.visit.Complex Method,0.13.0-rc0,0.17.0,0.17.0,10
pig,0.13.0-rc0,org.apache.pig.newplan.logical.visitor,InputOutputFileValidatorVisitor,visit,Feature Envy,"checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/InputOutputFileValidatorVisitor.java,src/org/apache/pig/newplan/logical/visitor/InputOutputFileValidatorVisitor.java.InputOutputFileValidatorVisitor.visit.Feature Envy,0.13.0-rc0,0.17.0,0.17.0,10
pig,0.13.0-rc0,org.apache.pig.newplan.logical.visitor,InputOutputFileValidatorVisitor,visit,Long Method,"Decor,experts",src/org/apache/pig/newplan/logical/visitor/InputOutputFileValidatorVisitor.java,src/org/apache/pig/newplan/logical/visitor/InputOutputFileValidatorVisitor.java.InputOutputFileValidatorVisitor.visit.Long Method,0.13.0-rc0,0.17.0,0.17.0,10
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,LineageFindExpVisitor,visit,Feature Envy,"checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/LineageFindRelVisitor.java,src/org/apache/pig/newplan/logical/visitor/LineageFindRelVisitor.java.LineageFindExpVisitor.visit.Feature Envy,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,LineageFindRelVisitor,,God Class,"pmd,checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/LineageFindRelVisitor.java,src/org/apache/pig/newplan/logical/visitor/LineageFindRelVisitor.java.LineageFindRelVisitor..God Class,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,LineageFindRelVisitor,getAssociatedLoadFunc,Complex Method,"designitejava,pmd,experts",src/org/apache/pig/newplan/logical/visitor/LineageFindRelVisitor.java,src/org/apache/pig/newplan/logical/visitor/LineageFindRelVisitor.java.LineageFindRelVisitor.getAssociatedLoadFunc.Complex Method,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,LineageFindRelVisitor,getAssociatedLoadFunc,Feature Envy,"checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/LineageFindRelVisitor.java,src/org/apache/pig/newplan/logical/visitor/LineageFindRelVisitor.java.LineageFindRelVisitor.getAssociatedLoadFunc.Feature Envy,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.13.0-rc0,org.apache.pig.newplan.logical.visitor,LineageFindRelVisitor,haveIdenticalCasters,Complex Method,"checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/LineageFindRelVisitor.java,src/org/apache/pig/newplan/logical/visitor/LineageFindRelVisitor.java.LineageFindRelVisitor.haveIdenticalCasters.Complex Method,0.13.0-rc0,0.17.0,0.17.0,10
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,LineageFindRelVisitor,mapMatchLoadFuncToUid,Complex Method,"designitejava,pmd,checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/LineageFindRelVisitor.java,src/org/apache/pig/newplan/logical/visitor/LineageFindRelVisitor.java.LineageFindRelVisitor.mapMatchLoadFuncToUid.Complex Method,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,LineageFindRelVisitor,mapMatchLoadFuncToUid,Feature Envy,"checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/LineageFindRelVisitor.java,src/org/apache/pig/newplan/logical/visitor/LineageFindRelVisitor.java.LineageFindRelVisitor.mapMatchLoadFuncToUid.Feature Envy,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,LineageFindRelVisitor,mapMatchLoadFuncToUid,Long Method,"Decor,experts",src/org/apache/pig/newplan/logical/visitor/LineageFindRelVisitor.java,src/org/apache/pig/newplan/logical/visitor/LineageFindRelVisitor.java.LineageFindRelVisitor.mapMatchLoadFuncToUid.Long Method,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,LineageFindRelVisitor,mapToPredLoadFunc,Feature Envy,"checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/LineageFindRelVisitor.java,src/org/apache/pig/newplan/logical/visitor/LineageFindRelVisitor.java.LineageFindRelVisitor.mapToPredLoadFunc.Feature Envy,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,LineageFindRelVisitor,visit,Complex Method,"designitejava,experts",src/org/apache/pig/newplan/logical/visitor/LineageFindRelVisitor.java,src/org/apache/pig/newplan/logical/visitor/LineageFindRelVisitor.java.LineageFindRelVisitor.visit.Complex Method,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,LineageFindRelVisitor,visit,Feature Envy,"checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/LineageFindRelVisitor.java,src/org/apache/pig/newplan/logical/visitor/LineageFindRelVisitor.java.LineageFindRelVisitor.visit.Feature Envy,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,ProjExpanderForForeach,visit,Complex Method,"checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/ProjStarInUdfExpander.java,src/org/apache/pig/newplan/logical/visitor/ProjStarInUdfExpander.java.ProjExpanderForForeach.visit.Complex Method,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,ProjExpanderForForeach,visit,Feature Envy,"checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/ProjStarInUdfExpander.java,src/org/apache/pig/newplan/logical/visitor/ProjStarInUdfExpander.java.ProjExpanderForForeach.visit.Feature Envy,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,ProjExpanderForNonForeach,visit,Complex Method,"checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/ProjStarInUdfExpander.java,src/org/apache/pig/newplan/logical/visitor/ProjStarInUdfExpander.java.ProjExpanderForNonForeach.visit.Complex Method,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,ProjStarInUdfExpander,visit,Complex Method,"designitejava,pmd,checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/ProjStarInUdfExpander.java,src/org/apache/pig/newplan/logical/visitor/ProjStarInUdfExpander.java.ProjStarInUdfExpander.visit.Complex Method,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,ProjStarInUdfExpander,visit,Feature Envy,"checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/ProjStarInUdfExpander.java,src/org/apache/pig/newplan/logical/visitor/ProjStarInUdfExpander.java.ProjStarInUdfExpander.visit.Feature Envy,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,ProjStarInUdfExpander,visit,Long Method,"Decor,experts",src/org/apache/pig/newplan/logical/visitor/ProjStarInUdfExpander.java,src/org/apache/pig/newplan/logical/visitor/ProjStarInUdfExpander.java.ProjStarInUdfExpander.visit.Long Method,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.11.0-rc0,org.apache.pig.newplan.logical.visitor,ProjectStarExpander,,God Class,"pmd,experts",src/org/apache/pig/newplan/logical/visitor/ProjectStarExpander.java,src/org/apache/pig/newplan/logical/visitor/ProjectStarExpander.java.ProjectStarExpander..God Class,0.11.0-rc0,0.17.0,0.17.0,18
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,ProjectStarExpander,expandPlans,Feature Envy,"checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/ProjectStarExpander.java,src/org/apache/pig/newplan/logical/visitor/ProjectStarExpander.java.ProjectStarExpander.expandPlans.Feature Envy,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,ProjectStarExpander,getProjectLonelyStar,Feature Envy,"checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/ProjectStarExpander.java,src/org/apache/pig/newplan/logical/visitor/ProjectStarExpander.java.ProjectStarExpander.getProjectLonelyStar.Feature Envy,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,ProjectStarExpander,visit,Complex Method,"designitejava,pmd,checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/ProjectStarExpander.java,src/org/apache/pig/newplan/logical/visitor/ProjectStarExpander.java.ProjectStarExpander.visit.Complex Method,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,ProjectStarExpander,visit,Feature Envy,"checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/ProjectStarExpander.java,src/org/apache/pig/newplan/logical/visitor/ProjectStarExpander.java.ProjectStarExpander.visit.Feature Envy,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,ProjectStarExpander,visit,Long Method,"designitejava,experts",src/org/apache/pig/newplan/logical/visitor/ProjectStarExpander.java,src/org/apache/pig/newplan/logical/visitor/ProjectStarExpander.java.ProjectStarExpander.visit.Long Method,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,ProjectStarExpanderUtil,getProjectStartEndCols,Feature Envy,"checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/ProjectStarExpanderUtil.java,src/org/apache/pig/newplan/logical/visitor/ProjectStarExpanderUtil.java.ProjectStarExpanderUtil.getProjectStartEndCols.Feature Envy,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,ScalarVisitor$1,visit,Feature Envy,"checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/ScalarVisitor.java,src/org/apache/pig/newplan/logical/visitor/ScalarVisitor.java.ScalarVisitor$1.visit.Feature Envy,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,ScalarVisitor,getVisitor,Complex Method,"pmd,experts",src/org/apache/pig/newplan/logical/visitor/ScalarVisitor.java,src/org/apache/pig/newplan/logical/visitor/ScalarVisitor.java.ScalarVisitor.getVisitor.Complex Method,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,ScalarVisitor,getVisitor,Feature Envy,"checkstyle,experts",src/org/apache/pig/newplan/logical/visitor/ScalarVisitor.java,src/org/apache/pig/newplan/logical/visitor/ScalarVisitor.java.ScalarVisitor.getVisitor.Feature Envy,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,ScalarVisitor,getVisitor,Long Method,"Decor,experts",src/org/apache/pig/newplan/logical/visitor/ScalarVisitor.java,src/org/apache/pig/newplan/logical/visitor/ScalarVisitor.java.ScalarVisitor.getVisitor.Long Method,0.9.0-rc0,0.17.0,0.17.0,28
pig,0.9.0-rc0,org.apache.pig.newplan.logical.visitor,SchemaAliasVisitor,,God Class,"pmd,experts",src/org/apache/pig/newplan/logical/visitor/SchemaAliasVisitor.java,src/org/apache/pig/newplan/logical/visitor/SchemaAliasVisitor.java.SchemaAliasVisitor..God Class,0.9.0-rc0,0.17.0,0.17.0,28
